Drug,cluster,Selectivity_Score,entropy_sel_n,gini_sel_n,kurt_n,gap_n,sr_n,Type,x,y,Drug Chembl ID,Drug Name,Clinical Trial Phase
CHEMBL561057,0,0.08912639960093222,0.04912438130043427,0.0004281709552188124,0.1612928562017898,0.0025955204366396928,0.0022907035384376498,Type III: Broad-spectrum,13.408593,0.4109429,CHEMBL561057,Sq109,2.0
CHEMBL561103,0,0.15456580731614888,0.12367534769407794,0.0028430421490868163,0.15097651192042016,0.09794974241001866,0.08013979152574256,Type III: Broad-spectrum,6.9716725,1.9531634,CHEMBL561103,Chembl561103,
CHEMBL561132,2,0.19842731066114405,0.2150688174302045,0.0033726241276338747,0.3279998475262745,0.11532431047671826,0.09782631596102233,Type I: Highly Selective,3.6738772,6.628161,CHEMBL561132,Mk-7246,1.0
CHEMBL561157,2,0.2557366426413437,0.28423402772728407,0.006778711870716138,0.4179021746991636,0.18920147606933826,0.15678038223012963,Type I: Highly Selective,1.8361173,7.332862,CHEMBL561157,Treprostinil Sodium,4.0
CHEMBL561318,0,0.1525116984846851,0.1632016210985978,0.0022760048075531293,0.27360475134876294,0.042985220569187736,0.03692036430236462,Type III: Broad-spectrum,7.7112217,5.7245693,CHEMBL561318,Chembl561318,
CHEMBL561339,1,0.21799405506669292,0.15995109892324177,0.0033714855701819247,0.1343170482359663,0.28643101156989254,0.23951073791091781,Type II: Moderate poly-target,0.33057648,1.8922021,CHEMBL561339,Adl-5747,2.0
CHEMBL561360,2,0.1977442503653034,0.2101628939971207,0.003600451546625996,0.3343093249153277,0.1163793503271728,0.09883245247368401,Type I: Highly Selective,3.7302823,6.60134,CHEMBL561360,Chembl561360,
CHEMBL561371,0,0.11990124290339499,0.08105196236897466,0.0009784931000700174,0.41324439854333084,0.04345564735779257,0.04235464103194719,Type III: Broad-spectrum,11.817522,7.3106384,CHEMBL561371,Cxa-10,2.0
CHEMBL561421,2,0.17641815166403124,0.13473910647774243,0.0020961639219031804,0.4642450669292904,0.062277868900674306,0.051414603595775994,Type I: Highly Selective,8.164616,9.778242,CHEMBL561421,Chembl561421,
CHEMBL561540,1,0.24989899880319846,0.04880731072644499,0.0004839900056055018,0.06779824242572659,0.5745300486192313,0.5457960967177361,Type II: Moderate poly-target,-2.6624725,0.5753011,CHEMBL561540,Chembl561540,
CHEMBL561617,2,0.19219978037347185,0.17623537351099822,0.0030449734754260317,0.46829149217507116,0.08898308254804532,0.0756423476983898,Type I: Highly Selective,4.092603,7.744268,CHEMBL561617,Chembl561617,
CHEMBL561639,0,0.1468692211614139,0.10569358876318981,0.001227724671896678,0.15235072490568216,0.13171895163625255,0.11556377000568138,Type III: Broad-spectrum,6.0511928,0.97292465,CHEMBL561639,Chembl561639,
CHEMBL561660,2,0.126520343942881,0.13123517202495816,0.001658986935442841,0.42659158984010787,0.006896820086094852,0.006644553912740611,Type I: Highly Selective,9.897498,8.602102,CHEMBL561660,Chembl561660,
CHEMBL561708,0,0.18861134407480523,0.15568236496119855,0.004462559491367139,0.20019112930246202,0.1373996557464465,0.10826973052292138,Type III: Broad-spectrum,4.7164826,3.9877367,CHEMBL561708,Wye-354,
CHEMBL561844,0,0.14865735299309224,0.12485865150765642,0.002848094786142889,0.15041181547659913,0.0778544169512719,0.06371044580850102,Type III: Broad-spectrum,8.024214,2.100096,CHEMBL561844,Chembl561844,
CHEMBL56190,0,0.12743693227978675,0.16224881752288883,0.0022028387536344126,0.30006660469431157,0.015245418817198549,0.01455705029556837,Type III: Broad-spectrum,9.445838,6.496495,CHEMBL56190,Chembl56190,
CHEMBL561907,1,0.1660337755489744,0.10847532660014962,0.0011761315288301775,0.11374082586602477,0.18568161951689852,0.15793929487486072,Type II: Moderate poly-target,4.2744493,0.25662318,CHEMBL561907,Chembl561907,
CHEMBL562,0,0.12879849373305055,0.10770937270178547,0.001156596332730122,0.19251721010771716,0.10085563810959083,0.09560037832810903,Type III: Broad-spectrum,7.4414644,1.392888,CHEMBL562,Griseofulvin,4.0
CHEMBL562165,1,0.2008397975919825,0.13557707179757517,0.004263024202578322,0.14452867968288383,0.23235700630219977,0.18815317424217792,Type II: Moderate poly-target,1.9051086,1.853665,CHEMBL562165,Chembl562165,
CHEMBL562314,0,0.15650106064098962,0.12851310964707033,0.0017523162334404712,0.2615180177147362,0.12625930287970488,0.11509811592386963,Type III: Broad-spectrum,5.3209305,2.9308045,CHEMBL562314,Chembl562314,
CHEMBL562317,0,0.14389826337482137,0.09579994813528458,0.001149411542489244,0.24362440621143197,0.12032523507485335,0.10905489124721018,Type III: Broad-spectrum,6.1632147,1.7781799,CHEMBL562317,Chembl562317,
CHEMBL562318,0,0.12313290992530035,0.057579274983174306,0.000610415621309238,0.1791423428141299,0.13313439497638357,0.12582982836664441,Type III: Broad-spectrum,7.62903,-0.4208464,CHEMBL562318,Mardepodect,2.0
CHEMBL562365,1,0.2840314785918603,0.13486869790056358,0.00631903508905959,0.15236891804774103,0.4915204475932908,0.3908549735643796,Type II: Moderate poly-target,-2.3018613,1.2004362,CHEMBL562365,Chembl562365,
CHEMBL562439,0,0.16352308508958976,0.12774406220658813,0.0026771931815547574,0.15415555946141524,0.09147968362493893,0.07131992666776976,Type III: Broad-spectrum,6.85133,2.292811,CHEMBL562439,Chembl562439,
CHEMBL562497,2,0.1496055984093526,0.12394070669244206,0.0016881714302831453,0.5602973260365515,0.014867550389913112,0.013564084368279428,Type I: Highly Selective,8.289594,10.600944,CHEMBL562497,Chembl562497,
CHEMBL562551,0,0.09916645478018433,0.10048103211842312,0.001079873914279319,0.22719519130734012,0.0383957652505037,0.03894543298446787,Type III: Broad-spectrum,12.312466,3.6762323,CHEMBL562551,Chembl562551,
CHEMBL562668,0,0.13171874996934782,0.10874556267767618,0.0014316480738343993,0.24070070101573812,0.0443961617055146,0.03843999260097529,Type III: Broad-spectrum,9.389192,2.9252374,CHEMBL562668,Otenabant,3.0
CHEMBL562743,0,0.12529966729446174,0.1889627792663909,0.002665435752698301,0.22365248676598518,0.0280185064269959,0.027869488607719036,Type III: Broad-spectrum,8.747746,5.500825,CHEMBL562743,Chembl562743,
CHEMBL56279,0,0.052011373321685324,0.034398512921354554,0.0003046580519357281,0.31755030704634035,0.007868763328043945,0.009566499868046417,Type III: Broad-spectrum,13.964393,4.383237,CHEMBL56279,Cyanamide,
CHEMBL562967,2,0.22258918987805248,0.24699597692406688,0.004747855642838625,0.3560616357479188,0.16153978664341526,0.13920095504302127,Type I: Highly Selective,2.432078,6.646567,CHEMBL562967,Mericitabine,2.0
CHEMBL562999,0,0.14700978892197805,0.11530525292056117,0.001519314074613572,0.15004344912687823,0.08813588672793882,0.0727744735701684,Type III: Broad-spectrum,7.604215,1.6729485,CHEMBL562999,Chembl562999,
CHEMBL563,1,0.1720069760870757,0.1970303923247683,0.0028657516861356463,0.19364155167294428,0.16318472313442772,0.15868150193138272,Type II: Moderate poly-target,2.939779,3.3256774,CHEMBL563,Flurbiprofen,4.0
CHEMBL563168,2,0.17167357797527794,0.21134716735335668,0.003415313818095849,0.5352286029893616,0.0078762009639762,0.007173029895380734,Type I: Highly Selective,5.4429164,10.543599,CHEMBL563168,Chembl563168,
CHEMBL563196,0,0.09044115482464492,0.1567091542634068,0.0017048896372319792,0.10361001824084369,0.01267964335767365,0.013274558742428385,Type III: Broad-spectrum,11.135244,2.006302,CHEMBL563196,Chembl563196,
CHEMBL563251,1,0.21546493438605813,0.1325108589313696,0.0020983226170316446,0.18570832683771651,0.2834111283881653,0.23465816160576555,Type II: Moderate poly-target,0.6260235,1.5872259,CHEMBL563251,Pf-03463275,2.0
CHEMBL563327,0,0.13417416378407393,0.11573269937482449,0.0014276911387677373,0.31804670434981014,0.0561532066686761,0.05176369380495897,Type III: Broad-spectrum,7.56068,4.384321,CHEMBL563327,Chembl563327,
CHEMBL56337,0,0.126391511285195,0.13033212302430366,0.0015800330532638447,0.1740280038475224,0.07647545897109617,0.07231608878475519,Type III: Broad-spectrum,8.976128,1.9136776,CHEMBL56337,Epalrestat,4.0
CHEMBL563377,0,0.10933054818238222,0.09867484135520278,0.0011115893843967753,0.15655788136698184,0.054403867457431636,0.051041523145066166,Type III: Broad-spectrum,10.459191,1.1785991,CHEMBL563377,Chembl563377,
CHEMBL563646,1,0.18735250957572464,0.12515141122259907,0.0016349162990576885,0.2732672061923612,0.21463219294887498,0.19233208978020525,Type II: Moderate poly-target,2.1660688,2.0949702,CHEMBL563646,Evatanepag,2.0
CHEMBL56367,2,0.16216980628467847,0.21081514470533363,0.0033634378071956783,0.48132418174697617,0.028096661620499577,0.02719651315981051,Type I: Highly Selective,5.8528633,9.984213,CHEMBL56367,Nimesulide,4.0
CHEMBL564,2,0.13934649168270072,0.17556672911451457,0.0025794144668745004,0.3765265738277758,0.02344990871763164,0.022719935755760194,Type I: Highly Selective,8.263438,8.059442,CHEMBL564,Promazine,4.0
CHEMBL564085,0,0.09825685128641998,0.0484192227293515,0.0003602735708287477,0.15426451231761787,0.08236073016317393,0.07947992618377583,Type III: Broad-spectrum,10.21345,-0.6044451,CHEMBL564085,Troleandomycin,4.0
CHEMBL564249,1,0.2443899091077037,0.22043852892799515,0.0036183169444739317,0.2959306498695773,0.26460553632288586,0.2228306116243592,Type II: Moderate poly-target,0.19707839,3.4056928,CHEMBL564249,Chembl564249,
CHEMBL56438,0,0.12201130220601875,0.08463009227102782,0.0009023992727739418,0.23780650058730185,0.0490423980676269,0.0433053907169482,Type III: Broad-spectrum,12.078125,4.052461,CHEMBL56438,Chembl56438,
CHEMBL564404,0,0.16361488450637485,0.12458095998764689,0.0014638362097128914,0.13755028863426225,0.154723858284429,0.1316571775428622,Type III: Broad-spectrum,5.1372204,1.2188709,CHEMBL564404,Chembl564404,
CHEMBL56475,0,0.09060655400612516,0.14690432342303705,0.0015237065326282563,0.08900994081262456,0.049331621156888474,0.05437904601783968,Type III: Broad-spectrum,11.01289,1.1207025,CHEMBL56475,4-Iodo-Phenol,
CHEMBL564829,1,0.18079784387851805,0.07603536063457175,0.0009816305463317316,0.17795113342216798,0.23702730623370363,0.19907827314588628,Type II: Moderate poly-target,2.5508885,0.53061724,CHEMBL564829,Milciclib,2.0
CHEMBL564876,2,0.16205957556038186,0.19852839182322232,0.002944067910292488,0.36252993594995986,0.02149230008390039,0.01879764096721594,Type I: Highly Selective,6.7982793,8.2801,CHEMBL564876,St-2741,
CHEMBL564912,0,0.14442611174662834,0.1568508282361158,0.002718957363306289,0.2504004810610675,0.02205820830256542,0.018686751021458524,Type III: Broad-spectrum,8.725132,5.392597,CHEMBL564912,Chembl564912,
CHEMBL564941,2,0.16481651484991278,0.14361554308610952,0.002211199836179021,0.5493161218858142,0.0067322856854287565,0.0057239629960963165,Type I: Highly Selective,7.961101,10.562413,CHEMBL564941,Chembl564941,
CHEMBL565,0,0.11678370622505929,0.15232213078651277,0.001737329424562471,0.10891514271477108,0.06227316748042924,0.060791355404832166,Type III: Broad-spectrum,9.475942,1.8693464,CHEMBL565,Clofibrate,4.0
CHEMBL565076,2,0.17035696828731467,0.14937394438415422,0.0021806045476532206,0.4952077791727744,0.07907410082514928,0.07246894719987146,Type I: Highly Selective,8.105535,9.936517,CHEMBL565076,Chembl565076,
CHEMBL565183,2,0.17620227115690973,0.15394982756321368,0.002518956964810563,0.3460121202276986,0.10673062212729513,0.0920041301470133,Type I: Highly Selective,5.294194,5.218401,CHEMBL565183,Chembl565183,
CHEMBL565372,1,0.40217560832568316,0.21893095665854853,0.019940482650545988,0.2648944396129966,0.7762052723263162,0.65076304843994,Type II: Moderate poly-target,-3.1027884,1.0724903,CHEMBL565372,Chembl565372,
CHEMBL565389,0,0.1414683671610958,0.13136477302468505,0.002089279624494269,0.23896529912821304,0.02922036881902912,0.024277520431856322,Type III: Broad-spectrum,9.332335,4.2340274,CHEMBL565389,Chembl565389,
CHEMBL565587,2,0.18034383438174198,0.13714359650742797,0.0020299191679612845,0.411667824293383,0.12456981271132885,0.10914983441102358,Type I: Highly Selective,3.9627578,4.362108,CHEMBL565587,Chembl565587,
CHEMBL565609,2,0.20798189930193955,0.19303524523379115,0.003649503422561319,0.5649312800430817,0.08947268875077008,0.07571260750432111,Type I: Highly Selective,3.8146021,8.899785,CHEMBL565609,Chembl565609,
CHEMBL565612,0,0.15295662992378495,0.15542390378034474,0.0023319977207192435,0.26368416728267413,0.07095759515889179,0.0626454512843687,Type III: Broad-spectrum,6.7856054,4.572793,CHEMBL565612,Sotrastaurin,2.0
CHEMBL56564,2,0.16739982549439558,0.22124539538131327,0.003970045749522319,0.24684290563375164,0.028366905419742773,0.023795850738481943,Type I: Highly Selective,6.4549384,6.9478297,CHEMBL56564,Tropisetron,4.0
CHEMBL565787,0,0.15269887564139017,0.1449065058820768,0.002315867727674281,0.20121194111683657,0.0522702952728338,0.04257956987055181,Type III: Broad-spectrum,8.04,3.7379076,CHEMBL565787,Chembl565787,
CHEMBL565795,0,0.16175632195519582,0.13479623082787684,0.002075957299868923,0.3274087788103065,0.043611737247260134,0.03513687567216201,Type III: Broad-spectrum,8.133027,5.8291135,CHEMBL565795,Chembl565795,
CHEMBL565801,1,0.26066680536854087,0.20468447609041532,0.008584019247331114,0.32544520970992713,0.30851708485175083,0.2541470205099779,Type II: Moderate poly-target,-0.87727904,3.057844,CHEMBL565801,Chembl565801,
CHEMBL565808,0,0.17936805845340004,0.15697917484332904,0.00307045595486481,0.19292693462010566,0.1169397105563083,0.09332556826999189,Type III: Broad-spectrum,5.2472153,3.7929978,CHEMBL565808,Chembl565808,
CHEMBL565987,1,0.20196442485142474,0.13927906391743353,0.0025698095368547847,0.20595542655318122,0.2091593963072784,0.16823914363361386,Type II: Moderate poly-target,2.4436562,2.4282684,CHEMBL565987,Chembl565987,
CHEMBL566,2,0.13165609577406678,0.20643871739956532,0.0035170045057742448,0.390253783609598,0.0025932734400638748,0.0027030113681184216,Type I: Highly Selective,7.430121,8.428504,CHEMBL566,Uracil,3.0
CHEMBL566315,0,0.14232639096623267,0.14949278478846847,0.0020424545269249186,0.3228135950284472,0.05011524597009252,0.04636798517306948,Type III: Broad-spectrum,7.930906,5.7367926,CHEMBL566315,Obeticholic Acid,4.0
CHEMBL566534,0,0.1351551062812659,0.09927986042542142,0.0011366651610195178,0.14444858640723685,0.0916020757375443,0.07877485435541007,Type III: Broad-spectrum,8.11047,1.0596893,CHEMBL566534,Artemether,4.0
CHEMBL566603,1,0.25599880541884,0.22706411375785948,0.004972430464661897,0.3810070885528193,0.24610698938971115,0.1995669517647271,Type II: Moderate poly-target,1.3728349,6.043468,CHEMBL566603,Chembl566603,
CHEMBL566636,1,0.18279588942625957,0.1338687685863255,0.0018497795433908956,0.2435233333912235,0.18764069659281046,0.16388603681252975,Type II: Moderate poly-target,2.962152,2.3025498,CHEMBL566636,Chembl566636,
CHEMBL566752,0,0.13311222713556614,0.10225779114453895,0.0014801905679536315,0.14768426100882323,0.0534788287279455,0.0439450070315624,Type III: Broad-spectrum,9.514007,1.6262178,CHEMBL566752,Florbetaben F18,4.0
CHEMBL566757,0,0.1095379089729457,0.09290207122998168,0.0009200416638826012,0.1611233083160805,0.04202594133007473,0.03819242019805244,Type III: Broad-spectrum,10.873354,1.1574504,CHEMBL566757,Daporinad,2.0
CHEMBL566834,0,0.14030986768806594,0.11147226996108996,0.0014324817241300686,0.4029098834573721,0.047277457931152574,0.043142383088640934,Type III: Broad-spectrum,10.653676,8.020603,CHEMBL566834,Chembl566834,
CHEMBL567,1,0.2334142401418267,0.19024079914826364,0.003733061275795799,0.23937640683530545,0.27172491577877644,0.2267949772934353,Type II: Moderate poly-target,0.2598339,3.1757,CHEMBL567,Perphenazine,4.0
CHEMBL567068,1,0.1856872758796132,0.13461138426551442,0.0020884994775275,0.3052152663017926,0.17179116565941938,0.1488051030918975,Type II: Moderate poly-target,3.570833,3.4751198,CHEMBL567068,Chembl567068,
CHEMBL567204,1,0.2156605724937548,0.13013030273887585,0.002413725287557788,0.24428454162591615,0.2700571663974002,0.22474585357287083,Type II: Moderate poly-target,0.7785237,1.8199666,CHEMBL567204,Chembl567204,
CHEMBL567303,2,0.16806211473134325,0.16671434457064027,0.002656767378725512,0.3700558257589087,0.05330471697594809,0.04539325688835289,Type I: Highly Selective,7.002507,7.2977138,CHEMBL567303,Palosuran,2.0
CHEMBL567331,1,0.20547377311473117,0.08002842079150488,0.0009388657762205401,0.18767098330807958,0.3192514563648175,0.272947443335091,Type II: Moderate poly-target,0.24559921,0.46988648,CHEMBL567331,Chembl567331,
CHEMBL567597,0,0.12309181872682434,0.08380942629616596,0.0008586770213245576,0.10420809082160434,0.07540896349577833,0.06425414752838392,Type III: Broad-spectrum,9.70663,0.30835247,CHEMBL567597,Artemisinin,4.0
CHEMBL567694,0,0.15691545597303513,0.16441590916180346,0.002864877136483661,0.23369538248461916,0.03282044387059853,0.026599825315430037,Type III: Broad-spectrum,8.058493,5.3854957,CHEMBL567694,Chembl567694,
CHEMBL567850,0,0.10185309230192077,0.11572330265502173,0.0012899612568629765,0.21773584843338983,0.004453302150971846,0.0042468931435978114,Type III: Broad-spectrum,11.964055,3.5806415,CHEMBL567850,Chembl567850,
CHEMBL568,0,0.11000928053792841,0.1376901762153551,0.001599144456595639,0.0936109988684019,0.030728150179798318,0.02836917070597936,Type III: Broad-spectrum,10.804147,1.8038266,CHEMBL568,Oxazepam,4.0
CHEMBL568150,0,0.12020858383261564,0.11236833840665247,0.0017781751573283128,0.07762023007206859,0.04341758407552488,0.036796817366789455,Type III: Broad-spectrum,10.253906,1.2447919,CHEMBL568150,As-605240,
CHEMBL568259,0,0.15289983899644158,0.1276333173458587,0.002239171970280963,0.20201315099044045,0.05121379960364156,0.04054461812372311,Type III: Broad-spectrum,8.413935,3.4336271,CHEMBL568259,Chembl568259,
CHEMBL568483,1,0.25781885602344573,0.1989985827140599,0.00477785866994662,0.24018396862891955,0.3154886034700375,0.2513689602507938,Type II: Moderate poly-target,-0.8520215,2.8344204,CHEMBL568483,Chembl568483,
CHEMBL568737,0,0.1211959866472797,0.1781193340091206,0.0021749924755022935,0.19310792894820172,0.06514211071688994,0.06913315117949669,Type III: Broad-spectrum,8.310756,4.2093334,CHEMBL568737,3-Methylbutanoic Acid,
CHEMBL569,0,0.09022709068170381,0.1479399026020756,0.0016858353528422386,0.11432807787009353,0.023366258532250855,0.02481777591035678,Type III: Broad-spectrum,11.1636095,1.9514554,CHEMBL569,Procaine,4.0
CHEMBL56900,0,0.17520163138530412,0.16668966649466457,0.003808384442648814,0.1955785163922654,0.1347725111330921,0.11533085483582846,Type III: Broad-spectrum,4.8455224,4.002317,CHEMBL56900,Lerisetron,3.0
CHEMBL56904,1,0.239225058279598,0.142793391426346,0.002755654921205403,0.21995115677360433,0.3425545242221351,0.2854519615353798,Type II: Moderate poly-target,-0.6462141,1.7761105,CHEMBL56904,Demethyl-Imatinib,
CHEMBL569181,1,0.28839370518827667,0.21109279053614663,0.005367191939789386,0.28478234908517486,0.39755802798420775,0.3217015283337068,Type II: Moderate poly-target,-1.8149772,2.4425364,CHEMBL569181,Chembl569181,
CHEMBL569713,2,0.2508994587732518,0.31577118394948467,0.007785332647557102,0.34976586202162335,0.16435895397946648,0.13618052841341544,Type I: Highly Selective,1.9606725,7.789413,CHEMBL569713,Scopolamine,4.0
CHEMBL569766,0,0.16805579768255333,0.1130349226470775,0.001609537473778617,0.20600509958891025,0.15294632615599213,0.12898898751840834,Type III: Broad-spectrum,4.844566,1.7755939,CHEMBL569766,Chembl569766,
CHEMBL569862,0,0.0945565505382537,0.058703792392195704,0.0005192929902381996,0.17827856139000328,0.06986765673635857,0.0696731514236625,Type III: Broad-spectrum,10.54426,-0.2667961,CHEMBL569862,Chembl569862,
CHEMBL569864,2,0.17374983065237926,0.14076835698894213,0.0029616167956165924,0.30754551554611675,0.10379177454651416,0.08647922220556813,Type I: Highly Selective,5.4552374,4.6696415,CHEMBL569864,Bix-01294,
CHEMBL57,2,0.12639998879492886,0.13323778804525585,0.0018005058488775425,0.43349806577565325,0.021578588059834338,0.021590972876672578,Type I: Highly Selective,9.840756,8.67494,CHEMBL57,Nevirapine,4.0
CHEMBL570,2,0.13846867013538722,0.20896842141689484,0.002978200767591433,0.2792927522885897,0.014952755642042962,0.01435697109678532,Type I: Highly Selective,7.402664,7.1402626,CHEMBL570,Triflupromazine,4.0
CHEMBL570015,1,0.18524595990231035,0.12057737947982328,0.0017752167013946676,0.34916293994962405,0.17210733992315277,0.14966871529349834,Type II: Moderate poly-target,3.635259,3.7086568,CHEMBL570015,Gsk-256066,2.0
CHEMBL57004,2,0.18300724703284982,0.23422083130903507,0.0039661291805310845,0.4244153565131151,0.044647308475111294,0.03978454121514525,Type I: Highly Selective,4.8077445,8.533617,CHEMBL57004,Sitamaquine,2.0
CHEMBL570111,1,0.28332494434584365,0.21278739101935576,0.004382807238223185,0.3968254206039803,0.36334953571326745,0.30510358057571785,Type II: Moderate poly-target,-1.7107921,2.6945894,CHEMBL570111,Chembl570111,
CHEMBL570165,1,0.27969476884439465,0.11222257138410062,0.0021082713893113354,0.21944228080836045,0.4984894172719064,0.4109173981938653,Type II: Moderate poly-target,-2.373415,0.879816,CHEMBL570165,Chembl570165,
CHEMBL570175,0,0.12252421820398163,0.12368110765853343,0.001619508498296191,0.22741611382563773,0.0038134166653785756,0.003296274798197073,Type III: Broad-spectrum,10.656135,4.0955167,CHEMBL570175,Chembl570175,
CHEMBL570274,0,0.16069802224599397,0.1732959084330323,0.0023493759444532603,0.2064957752551204,0.10473862739136422,0.09381532875292066,Type III: Broad-spectrum,5.8684545,3.9866486,CHEMBL570274,Chembl570274,
CHEMBL570296,0,0.08542505412273368,0.04996307816344425,0.000454156689981355,0.08658847197685209,0.06263502804994876,0.060516900094718995,Type III: Broad-spectrum,11.367023,-0.9166133,CHEMBL570296,Chembl570296,
CHEMBL570298,1,0.27142936822783914,0.11682148095913064,0.0018802649713511599,0.17116442072526183,0.49236404918900106,0.41359974352392354,Type II: Moderate poly-target,-2.2586513,0.7753297,CHEMBL570298,Chembl570298,
CHEMBL570366,2,0.19105604281231386,0.2038837446397762,0.003487097825357061,0.3818134123673747,0.09805461125258307,0.08507055089722237,Type I: Highly Selective,4.0088263,7.005479,CHEMBL570366,Chembl570366,
CHEMBL57053,0,0.07113282034775618,0.11309825787301628,0.001049154016111844,0.09248198372581386,0.05129120335562957,0.06098648655745647,Type III: Broad-spectrum,11.448583,0.39147052,CHEMBL57053,Parachlorophenol,-1.0
CHEMBL570533,1,0.25938702422288384,0.17879108268026206,0.004936057594113995,0.3925051118942789,0.33541366284392854,0.2900594562492072,Type II: Moderate poly-target,-0.8576655,2.715925,CHEMBL570533,Chembl570533,
CHEMBL570537,0,0.1165168499661996,0.16105262632473094,0.002150524884317456,0.28462013742997455,0.00709228771895092,0.007038609551952914,Type III: Broad-spectrum,10.021445,5.787034,CHEMBL570537,Chembl570537,
CHEMBL570596,0,0.09137013378880487,0.0646796651044298,0.0006055596357552512,0.15370548738970918,0.03734465468880194,0.035447090809818074,Type III: Broad-spectrum,12.570252,0.6102116,CHEMBL570596,Chembl570596,
CHEMBL570635,0,0.16064489175523664,0.1596579219039064,0.003410653733610242,0.21976866384482202,0.0323299645848338,0.02535147892059808,Type III: Broad-spectrum,8.006019,5.3093243,CHEMBL570635,Chembl570635,
CHEMBL570680,2,0.21659446212907071,0.21163440488315127,0.0035405037356701537,0.5293609202697034,0.0884449499584219,0.07212987684756049,Type I: Highly Selective,3.4593444,8.9684,CHEMBL570680,Arterolane,2.0
CHEMBL570745,1,0.207131262471215,0.14995498832903958,0.0023239787323144304,0.2663675723635362,0.22995474986392112,0.1961955807301571,Type II: Moderate poly-target,1.5508773,2.749873,CHEMBL570745,Chembl570745,
CHEMBL570775,0,0.10363524433649925,0.1049591128842484,0.0013112165201360894,0.11453308287531774,0.01865373525951154,0.016717941839707092,Type III: Broad-spectrum,11.443699,1.4350015,CHEMBL570775,Chembl570775,
CHEMBL570790,2,0.17852126204207963,0.15447022454010906,0.002406165941307279,0.27141594144233283,0.11085912027297846,0.09129482955336475,Type I: Highly Selective,5.1607246,4.4081893,CHEMBL570790,Chembl570790,
CHEMBL570812,1,0.21630593050093055,0.1252897380620387,0.0021321816412313913,0.28366549215524206,0.2943481967642618,0.25924723178151465,Type II: Moderate poly-target,0.44401073,1.765723,CHEMBL570812,Chembl570812,
CHEMBL570870,0,0.1264976500948973,0.10316188130024861,0.0015440275229000645,0.2052232442044057,0.002179371416556731,0.001762048496629635,Type III: Broad-spectrum,11.37346,3.42379,CHEMBL570870,Chembl570870,
CHEMBL571,0,0.14084349392519646,0.11452850925776972,0.0011282438494147433,0.1066186120986404,0.17594524425520253,0.1729038186350061,Type III: Broad-spectrum,4.6896615,0.035109285,CHEMBL571,Ketoprofen,4.0
CHEMBL571030,1,0.23576598414998717,0.21115402660714638,0.004341160238161622,0.2519324419375571,0.24119107343829146,0.19662019474995934,Type II: Moderate poly-target,0.46002576,3.4623456,CHEMBL571030,Chembl571030,
CHEMBL571159,0,0.13546599985982735,0.10674910797619701,0.001248523667183819,0.27714556912628785,0.06774808542015577,0.06086430567979679,Type III: Broad-spectrum,7.487647,3.8815372,CHEMBL571159,Chembl571159,
CHEMBL571209,2,0.16525750344877155,0.24176365823932544,0.0036742748003747807,0.24765335154464194,0.07006425604173586,0.06633001179555996,Type I: Highly Selective,5.5467386,6.553001,CHEMBL571209,Indoximod,2.0
CHEMBL571433,1,0.21973959578772223,0.1681844012254682,0.0029116839389838308,0.3409720930060523,0.22266542092255504,0.1879373841965019,Type II: Moderate poly-target,1.4132705,4.345473,CHEMBL571433,Chembl571433,
CHEMBL571546,0,0.10649991757951757,0.08817346804636748,0.0012426093476397668,0.13187638610819408,0.023050752553244996,0.02011897335193628,Type III: Broad-spectrum,11.939346,1.005531,CHEMBL571546,Tirbanibulin,4.0
CHEMBL571700,0,0.12173448308418018,0.09802544394269627,0.0010801727321924893,0.18658563486383128,0.1487795826585713,0.1606406765456339,Type III: Broad-spectrum,5.4691477,0.30819735,CHEMBL571700,Bis(Dimethylaminethiocarbonyl)Monosulfide,
CHEMBL571948,0,0.14713728352733826,0.15971240596351347,0.002532344719591393,0.2553104720818851,0.05500841981365814,0.048920190297318665,Type III: Broad-spectrum,7.790145,4.860006,CHEMBL571948,Y-39983,1.0
CHEMBL571987,2,0.14317278802287986,0.1673883934940224,0.002548679146945984,0.3237327144703287,0.013386195350880195,0.011906511952570063,Type I: Highly Selective,8.687953,7.2380953,CHEMBL571987,Lersivirine,2.0
CHEMBL572,2,0.21887028193157698,0.29210763844778964,0.015937179214590227,0.1858559695991724,0.11029296706968349,0.08812612154061458,Type I: Highly Selective,0.72751474,5.802193,CHEMBL572,Nitrofurantoin,4.0
CHEMBL572284,1,0.1933812434917404,0.12743978784660295,0.0018065878445497358,0.40478510970536913,0.18129660861707927,0.1598765326578734,Type II: Moderate poly-target,3.2038615,3.7753441,CHEMBL572284,Ombrabulin,3.0
CHEMBL572361,0,0.15076225964677653,0.13708677582540163,0.0028310639508101875,0.2174347293581122,0.050957334555768286,0.04170023643068879,Type III: Broad-spectrum,8.147955,3.6966794,CHEMBL572361,Chembl572361,
CHEMBL57242,2,0.2239672440042268,0.2908294676668984,0.005913103427236239,0.746535694692308,0.008360750839821825,0.007332912105341555,Type I: Highly Selective,3.0629184,11.180755,CHEMBL57242,Azilsartan,3.0
CHEMBL572528,0,0.12323924148442553,0.07047826181769498,0.0007874446747294623,0.44960841836063536,0.03810906313956654,0.036114857089580406,Type III: Broad-spectrum,10.550678,9.292625,CHEMBL572528,Cibacron Blue,
