Drug Chembl ID,ICD10,odds_ratio,drug_cancer,drug_no_cancer,no_drug_cancer,no_drug_no_cancer,Disease Description,Drug Name,Chembl ID,DrugBank ID,Drug Description,IUPAC Name,Molecular Weight,SMILES,ATC Code,ATC Level_0_code,ATC Level_0_name,ATC Level_1_code,ATC Level_1_name,ATC Level_2_code,ATC Level_2_name,ATC Level_3_code,ATC Level_3_name
CHEMBL790,C22,0.099,1,3161,928,290719,Malignant neoplasm of liver and intrahepatic bile ducts,Chlorhexidine,CHEMBL790,DB00878,"Chlorhexidine is a broad-spectrum antimicrobial biguanide used as a topical antiseptic and in dental practice for the treatment of inflammatory dental conditions caused by microorganisms.[L11512] It is one of the most common skin and mucous membrane antiseptic agents in use today.[A190417] The molecule itself is a cationic bis-guanide consisting of two 4-chlorophenyl rings and two biguanide groups joined by a central hexamethylene chain.[A190453] Topical chlorhexidine for disinfection, as well as oral rinses for dental use, carries activity against a broad range of pathogens including bacteria, yeasts, and viruses.[L11518,L11512,A190453]

Chlorhexidine was developed in the UK by Imperial Chemical Industries in the early 1950s[A190474] and was introduced to the US in the 1970s.[L11572] The FDA withdrew its approval for the use of chlorhexidine gluconate topical tincture 0.5%, due to a significant number of reports concerning chemical and thermal burns associated with the use of this product.[L43942,L44027] Other formulations of chlorhexidine continue to be available.",N-(4-chlorophenyl)-1-{N'-[6-(N-{[N'-(4-chlorophenyl)carbamimidamido]methanimidoyl}amino)hexyl]carbamimidamido}methanimidamide,505.447,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,S03AA04,S03AA,Antiinfectives,S03A,ANTIINFECTIVES,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,SENSORY ORGANS
CHEMBL790,C22,0.099,1,3161,928,290719,Malignant neoplasm of liver and intrahepatic bile ducts,Chlorhexidine,CHEMBL790,DB00878,"Chlorhexidine is a broad-spectrum antimicrobial biguanide used as a topical antiseptic and in dental practice for the treatment of inflammatory dental conditions caused by microorganisms.[L11512] It is one of the most common skin and mucous membrane antiseptic agents in use today.[A190417] The molecule itself is a cationic bis-guanide consisting of two 4-chlorophenyl rings and two biguanide groups joined by a central hexamethylene chain.[A190453] Topical chlorhexidine for disinfection, as well as oral rinses for dental use, carries activity against a broad range of pathogens including bacteria, yeasts, and viruses.[L11518,L11512,A190453]

Chlorhexidine was developed in the UK by Imperial Chemical Industries in the early 1950s[A190474] and was introduced to the US in the 1970s.[L11572] The FDA withdrew its approval for the use of chlorhexidine gluconate topical tincture 0.5%, due to a significant number of reports concerning chemical and thermal burns associated with the use of this product.[L43942,L44027] Other formulations of chlorhexidine continue to be available.",N-(4-chlorophenyl)-1-{N'-[6-(N-{[N'-(4-chlorophenyl)carbamimidamido]methanimidoyl}amino)hexyl]carbamimidamido}methanimidamide,505.447,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,D08AC52,D08AC,Biguanides and amidines,D08A,ANTISEPTICS AND DISINFECTANTS,D08,ANTISEPTICS AND DISINFECTANTS,D,DERMATOLOGICALS
CHEMBL790,C22,0.099,1,3161,928,290719,Malignant neoplasm of liver and intrahepatic bile ducts,Chlorhexidine,CHEMBL790,DB00878,"Chlorhexidine is a broad-spectrum antimicrobial biguanide used as a topical antiseptic and in dental practice for the treatment of inflammatory dental conditions caused by microorganisms.[L11512] It is one of the most common skin and mucous membrane antiseptic agents in use today.[A190417] The molecule itself is a cationic bis-guanide consisting of two 4-chlorophenyl rings and two biguanide groups joined by a central hexamethylene chain.[A190453] Topical chlorhexidine for disinfection, as well as oral rinses for dental use, carries activity against a broad range of pathogens including bacteria, yeasts, and viruses.[L11518,L11512,A190453]

Chlorhexidine was developed in the UK by Imperial Chemical Industries in the early 1950s[A190474] and was introduced to the US in the 1970s.[L11572] The FDA withdrew its approval for the use of chlorhexidine gluconate topical tincture 0.5%, due to a significant number of reports concerning chemical and thermal burns associated with the use of this product.[L43942,L44027] Other formulations of chlorhexidine continue to be available.",N-(4-chlorophenyl)-1-{N'-[6-(N-{[N'-(4-chlorophenyl)carbamimidamido]methanimidoyl}amino)hexyl]carbamimidamido}methanimidamide,505.447,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,D08AC02,D08AC,Biguanides and amidines,D08A,ANTISEPTICS AND DISINFECTANTS,D08,ANTISEPTICS AND DISINFECTANTS,D,DERMATOLOGICALS
CHEMBL790,C22,0.099,1,3161,928,290719,Malignant neoplasm of liver and intrahepatic bile ducts,Chlorhexidine,CHEMBL790,DB00878,"Chlorhexidine is a broad-spectrum antimicrobial biguanide used as a topical antiseptic and in dental practice for the treatment of inflammatory dental conditions caused by microorganisms.[L11512] It is one of the most common skin and mucous membrane antiseptic agents in use today.[A190417] The molecule itself is a cationic bis-guanide consisting of two 4-chlorophenyl rings and two biguanide groups joined by a central hexamethylene chain.[A190453] Topical chlorhexidine for disinfection, as well as oral rinses for dental use, carries activity against a broad range of pathogens including bacteria, yeasts, and viruses.[L11518,L11512,A190453]

Chlorhexidine was developed in the UK by Imperial Chemical Industries in the early 1950s[A190474] and was introduced to the US in the 1970s.[L11572] The FDA withdrew its approval for the use of chlorhexidine gluconate topical tincture 0.5%, due to a significant number of reports concerning chemical and thermal burns associated with the use of this product.[L43942,L44027] Other formulations of chlorhexidine continue to be available.",N-(4-chlorophenyl)-1-{N'-[6-(N-{[N'-(4-chlorophenyl)carbamimidamido]methanimidoyl}amino)hexyl]carbamimidamido}methanimidamide,505.447,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,S01AX09,S01AX,Other antiinfectives,S01A,ANTIINFECTIVES,S01,OPHTHALMOLOGICALS,S,SENSORY ORGANS
CHEMBL790,C22,0.099,1,3161,928,290719,Malignant neoplasm of liver and intrahepatic bile ducts,Chlorhexidine,CHEMBL790,DB00878,"Chlorhexidine is a broad-spectrum antimicrobial biguanide used as a topical antiseptic and in dental practice for the treatment of inflammatory dental conditions caused by microorganisms.[L11512] It is one of the most common skin and mucous membrane antiseptic agents in use today.[A190417] The molecule itself is a cationic bis-guanide consisting of two 4-chlorophenyl rings and two biguanide groups joined by a central hexamethylene chain.[A190453] Topical chlorhexidine for disinfection, as well as oral rinses for dental use, carries activity against a broad range of pathogens including bacteria, yeasts, and viruses.[L11518,L11512,A190453]

Chlorhexidine was developed in the UK by Imperial Chemical Industries in the early 1950s[A190474] and was introduced to the US in the 1970s.[L11572] The FDA withdrew its approval for the use of chlorhexidine gluconate topical tincture 0.5%, due to a significant number of reports concerning chemical and thermal burns associated with the use of this product.[L43942,L44027] Other formulations of chlorhexidine continue to be available.",N-(4-chlorophenyl)-1-{N'-[6-(N-{[N'-(4-chlorophenyl)carbamimidamido]methanimidoyl}amino)hexyl]carbamimidamido}methanimidamide,505.447,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,D09AA12,D09AA,Medicated dressings with antiinfectives,D09A,MEDICATED DRESSINGS,D09,MEDICATED DRESSINGS,D,DERMATOLOGICALS
CHEMBL790,C22,0.099,1,3161,928,290719,Malignant neoplasm of liver and intrahepatic bile ducts,Chlorhexidine,CHEMBL790,DB00878,"Chlorhexidine is a broad-spectrum antimicrobial biguanide used as a topical antiseptic and in dental practice for the treatment of inflammatory dental conditions caused by microorganisms.[L11512] It is one of the most common skin and mucous membrane antiseptic agents in use today.[A190417] The molecule itself is a cationic bis-guanide consisting of two 4-chlorophenyl rings and two biguanide groups joined by a central hexamethylene chain.[A190453] Topical chlorhexidine for disinfection, as well as oral rinses for dental use, carries activity against a broad range of pathogens including bacteria, yeasts, and viruses.[L11518,L11512,A190453]

Chlorhexidine was developed in the UK by Imperial Chemical Industries in the early 1950s[A190474] and was introduced to the US in the 1970s.[L11572] The FDA withdrew its approval for the use of chlorhexidine gluconate topical tincture 0.5%, due to a significant number of reports concerning chemical and thermal burns associated with the use of this product.[L43942,L44027] Other formulations of chlorhexidine continue to be available.",N-(4-chlorophenyl)-1-{N'-[6-(N-{[N'-(4-chlorophenyl)carbamimidamido]methanimidoyl}amino)hexyl]carbamimidamido}methanimidamide,505.447,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,B05CA02,B05CA,Antiinfectives,B05C,IRRIGATING SOLUTIONS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B,BLOOD AND BLOOD FORMING ORGANS
CHEMBL790,C22,0.099,1,3161,928,290719,Malignant neoplasm of liver and intrahepatic bile ducts,Chlorhexidine,CHEMBL790,DB00878,"Chlorhexidine is a broad-spectrum antimicrobial biguanide used as a topical antiseptic and in dental practice for the treatment of inflammatory dental conditions caused by microorganisms.[L11512] It is one of the most common skin and mucous membrane antiseptic agents in use today.[A190417] The molecule itself is a cationic bis-guanide consisting of two 4-chlorophenyl rings and two biguanide groups joined by a central hexamethylene chain.[A190453] Topical chlorhexidine for disinfection, as well as oral rinses for dental use, carries activity against a broad range of pathogens including bacteria, yeasts, and viruses.[L11518,L11512,A190453]

Chlorhexidine was developed in the UK by Imperial Chemical Industries in the early 1950s[A190474] and was introduced to the US in the 1970s.[L11572] The FDA withdrew its approval for the use of chlorhexidine gluconate topical tincture 0.5%, due to a significant number of reports concerning chemical and thermal burns associated with the use of this product.[L43942,L44027] Other formulations of chlorhexidine continue to be available.",N-(4-chlorophenyl)-1-{N'-[6-(N-{[N'-(4-chlorophenyl)carbamimidamido]methanimidoyl}amino)hexyl]carbamimidamido}methanimidamide,505.447,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,A01AB03,A01AB,Antiinfectives and antiseptics for local oral treatment,A01A,STOMATOLOGICAL PREPARATIONS,A01,STOMATOLOGICAL PREPARATIONS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL790,C22,0.099,1,3161,928,290719,Malignant neoplasm of liver and intrahepatic bile ducts,Chlorhexidine,CHEMBL790,DB00878,"Chlorhexidine is a broad-spectrum antimicrobial biguanide used as a topical antiseptic and in dental practice for the treatment of inflammatory dental conditions caused by microorganisms.[L11512] It is one of the most common skin and mucous membrane antiseptic agents in use today.[A190417] The molecule itself is a cationic bis-guanide consisting of two 4-chlorophenyl rings and two biguanide groups joined by a central hexamethylene chain.[A190453] Topical chlorhexidine for disinfection, as well as oral rinses for dental use, carries activity against a broad range of pathogens including bacteria, yeasts, and viruses.[L11518,L11512,A190453]

Chlorhexidine was developed in the UK by Imperial Chemical Industries in the early 1950s[A190474] and was introduced to the US in the 1970s.[L11572] The FDA withdrew its approval for the use of chlorhexidine gluconate topical tincture 0.5%, due to a significant number of reports concerning chemical and thermal burns associated with the use of this product.[L43942,L44027] Other formulations of chlorhexidine continue to be available.",N-(4-chlorophenyl)-1-{N'-[6-(N-{[N'-(4-chlorophenyl)carbamimidamido]methanimidoyl}amino)hexyl]carbamimidamido}methanimidamide,505.447,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,S02AA09,S02AA,Antiinfectives,S02A,ANTIINFECTIVES,S02,OTOLOGICALS,S,SENSORY ORGANS
CHEMBL1382,C18,0.274,28,4876,5952,283939,Malignant neoplasm of colon,Tolterodine,CHEMBL1382,DB01036,Tolterodine is an antimuscarinic drug that is used to treat urinary incontinence. Tolterodine acts on M2 and M3 subtypes of muscarinic receptors.,2-[(1R)-3-[bis(propan-2-yl)amino]-1-phenylpropyl]-4-methylphenol,325.4876,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,G04BD07,G04BD,Drugs for urinary frequency and incontinence,G04B,UROLOGICALS,G04,UROLOGICALS,G,GENITO URINARY SYSTEM AND SEX HORMONES
CHEMBL1382,C22,0.317,5,4929,924,288951,Malignant neoplasm of liver and intrahepatic bile ducts,Tolterodine,CHEMBL1382,DB01036,Tolterodine is an antimuscarinic drug that is used to treat urinary incontinence. Tolterodine acts on M2 and M3 subtypes of muscarinic receptors.,2-[(1R)-3-[bis(propan-2-yl)amino]-1-phenylpropyl]-4-methylphenol,325.4876,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,G04BD07,G04BD,Drugs for urinary frequency and incontinence,G04B,UROLOGICALS,G04,UROLOGICALS,G,GENITO URINARY SYSTEM AND SEX HORMONES
CHEMBL1502,C61,0.27,48,3531,13970,277236,Malignant neoplasm of prostate,Pantoprazole,CHEMBL1502,DB00213,"Pantoprazole is a first-generation proton pump inhibitor (PPI) used for the management of gastroesophageal reflux disease (GERD), for gastric protection to prevent recurrence of stomach ulcers or gastric damage from chronic use of NSAIDs, and for the treatment of pathological hypersecretory conditions including Zollinger-Ellison (ZE) Syndrome. It can also be found in quadruple regimens for the treatment of _H. pylori_ infections along with other antibiotics including [amoxicillin], [clarithromycin], and [metronidazole], for example.[A177271][F4498] Its efficacy is considered similar to other medications within the PPI class including [omeprazole], [esomeprazole], [lansoprazole], [dexlansoprazole], and [rabeprazole].

Pantoprazole exerts its stomach acid-suppressing effects by preventing the final step in gastric acid production by covalently binding to sulfhydryl groups of cysteines found on the (H+, K+)-ATPase enzyme at the secretory surface of gastric parietal cell. This effect leads to inhibition of both basal and stimulated gastric acid secretion, irrespective of the stimulus. As the binding of pantoprazole to the (H+, K+)-ATPase enzyme is irreversible and new enzyme needs to be expressed in order to resume acid secretion, pantoprazole's duration of antisecretory effect persists longer than 24 hours.[FDA Label]

Due to their good safety profile and as several PPIs are available over the counter without a prescription, their current use in North America is widespread. Long term use of PPIs such as pantoprazole have been associated with possible adverse effects, however, including increased susceptibility to bacterial infections (including gastrointestinal _C. difficile_), reduced absorption of micronutrients including iron and B12, and an increased risk of developing hypomagnesemia and hypocalcemia which may contribute to osteoporosis and bone fractures later in life.[A177571]

PPIs such as pantoprazole have also been shown to inhibit the activity of dimethylarginine dimethylaminohydrolase (DDAH), an enzyme necessary for cardiovascular health. DDAH inhibition causes a consequent accumulation of the nitric oxide synthase inhibitor asymmetric dimethylarginie (ADMA), which is thought to cause the association of PPIs with increased risk of cardiovascular events in patients with unstable coronary syndromes.[A177577, A177580]

Pantoprazole doses should be slowly lowered, or tapered, before discontinuing as rapid discontinuation of PPIs such as pantoprazole may cause a rebound effect and a short term increase in hypersecretion.[A177574]","6-(difluoromethoxy)-2-[(3,4-dimethoxypyridin-2-yl)methanesulfinyl]-1H-1,3-benzodiazole",383.37,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,A02BD04,A02BD,Combinations for eradication of Helicobacter pylori,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02,DRUGS FOR ACID RELATED DISORDERS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1502,C61,0.27,48,3531,13970,277236,Malignant neoplasm of prostate,Pantoprazole,CHEMBL1502,DB00213,"Pantoprazole is a first-generation proton pump inhibitor (PPI) used for the management of gastroesophageal reflux disease (GERD), for gastric protection to prevent recurrence of stomach ulcers or gastric damage from chronic use of NSAIDs, and for the treatment of pathological hypersecretory conditions including Zollinger-Ellison (ZE) Syndrome. It can also be found in quadruple regimens for the treatment of _H. pylori_ infections along with other antibiotics including [amoxicillin], [clarithromycin], and [metronidazole], for example.[A177271][F4498] Its efficacy is considered similar to other medications within the PPI class including [omeprazole], [esomeprazole], [lansoprazole], [dexlansoprazole], and [rabeprazole].

Pantoprazole exerts its stomach acid-suppressing effects by preventing the final step in gastric acid production by covalently binding to sulfhydryl groups of cysteines found on the (H+, K+)-ATPase enzyme at the secretory surface of gastric parietal cell. This effect leads to inhibition of both basal and stimulated gastric acid secretion, irrespective of the stimulus. As the binding of pantoprazole to the (H+, K+)-ATPase enzyme is irreversible and new enzyme needs to be expressed in order to resume acid secretion, pantoprazole's duration of antisecretory effect persists longer than 24 hours.[FDA Label]

Due to their good safety profile and as several PPIs are available over the counter without a prescription, their current use in North America is widespread. Long term use of PPIs such as pantoprazole have been associated with possible adverse effects, however, including increased susceptibility to bacterial infections (including gastrointestinal _C. difficile_), reduced absorption of micronutrients including iron and B12, and an increased risk of developing hypomagnesemia and hypocalcemia which may contribute to osteoporosis and bone fractures later in life.[A177571]

PPIs such as pantoprazole have also been shown to inhibit the activity of dimethylarginine dimethylaminohydrolase (DDAH), an enzyme necessary for cardiovascular health. DDAH inhibition causes a consequent accumulation of the nitric oxide synthase inhibitor asymmetric dimethylarginie (ADMA), which is thought to cause the association of PPIs with increased risk of cardiovascular events in patients with unstable coronary syndromes.[A177577, A177580]

Pantoprazole doses should be slowly lowered, or tapered, before discontinuing as rapid discontinuation of PPIs such as pantoprazole may cause a rebound effect and a short term increase in hypersecretion.[A177574]","6-(difluoromethoxy)-2-[(3,4-dimethoxypyridin-2-yl)methanesulfinyl]-1H-1,3-benzodiazole",383.37,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,A02BD11,A02BD,Combinations for eradication of Helicobacter pylori,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02,DRUGS FOR ACID RELATED DISORDERS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1502,C61,0.27,48,3531,13970,277236,Malignant neoplasm of prostate,Pantoprazole,CHEMBL1502,DB00213,"Pantoprazole is a first-generation proton pump inhibitor (PPI) used for the management of gastroesophageal reflux disease (GERD), for gastric protection to prevent recurrence of stomach ulcers or gastric damage from chronic use of NSAIDs, and for the treatment of pathological hypersecretory conditions including Zollinger-Ellison (ZE) Syndrome. It can also be found in quadruple regimens for the treatment of _H. pylori_ infections along with other antibiotics including [amoxicillin], [clarithromycin], and [metronidazole], for example.[A177271][F4498] Its efficacy is considered similar to other medications within the PPI class including [omeprazole], [esomeprazole], [lansoprazole], [dexlansoprazole], and [rabeprazole].

Pantoprazole exerts its stomach acid-suppressing effects by preventing the final step in gastric acid production by covalently binding to sulfhydryl groups of cysteines found on the (H+, K+)-ATPase enzyme at the secretory surface of gastric parietal cell. This effect leads to inhibition of both basal and stimulated gastric acid secretion, irrespective of the stimulus. As the binding of pantoprazole to the (H+, K+)-ATPase enzyme is irreversible and new enzyme needs to be expressed in order to resume acid secretion, pantoprazole's duration of antisecretory effect persists longer than 24 hours.[FDA Label]

Due to their good safety profile and as several PPIs are available over the counter without a prescription, their current use in North America is widespread. Long term use of PPIs such as pantoprazole have been associated with possible adverse effects, however, including increased susceptibility to bacterial infections (including gastrointestinal _C. difficile_), reduced absorption of micronutrients including iron and B12, and an increased risk of developing hypomagnesemia and hypocalcemia which may contribute to osteoporosis and bone fractures later in life.[A177571]

PPIs such as pantoprazole have also been shown to inhibit the activity of dimethylarginine dimethylaminohydrolase (DDAH), an enzyme necessary for cardiovascular health. DDAH inhibition causes a consequent accumulation of the nitric oxide synthase inhibitor asymmetric dimethylarginie (ADMA), which is thought to cause the association of PPIs with increased risk of cardiovascular events in patients with unstable coronary syndromes.[A177577, A177580]

Pantoprazole doses should be slowly lowered, or tapered, before discontinuing as rapid discontinuation of PPIs such as pantoprazole may cause a rebound effect and a short term increase in hypersecretion.[A177574]","6-(difluoromethoxy)-2-[(3,4-dimethoxypyridin-2-yl)methanesulfinyl]-1H-1,3-benzodiazole",383.37,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,A02BC02,A02BC,Proton pump inhibitors,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02,DRUGS FOR ACID RELATED DISORDERS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL454801,C61,0.54,2,74,14041,280693,Malignant neoplasm of prostate,Ubidecarenone,CHEMBL454801,DB09270,"Ubidecarenone, also called coenzyme Q10, is a 1,4-benzoquinone. From its name (Q10), the Q refers to the constitutive quinone group, and 10 is related to the number of isoprenyl subunits in its tail.[A7874] It is a powerful antioxidant, a lipid-soluble and essential cofactor in mitochondrial oxidative phosphorylation.[A31413] The ubidecarenone is the coenzyme destined for mitochondrial enzyme complexes involved in oxidative phosphorylation in the production of ATP. It is fundamental for cells that have a high metabolic demand.[L1062] Ubidecarenone is sold as a dietary supplement and is not FDA approved as a drug - it is not meant to treat, cure or prevent any disease. FDA does not approve this dietary supplements before sold nor regulate the manufacturing process.[L1063]","2-[(2E,6E,10E,14E,18E,22E,26E,30E,34E)-3,7,11,15,19,23,27,31,35,39-decamethyltetraconta-2,6,10,14,18,22,26,30,34,38-decaen-1-yl]-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione",863.3435,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,C01EB09,C01EB,Other cardiac preparations,C01E,OTHER CARDIAC PREPARATIONS,C01,CARDIAC THERAPY,C,CARDIOVASCULAR SYSTEM
CHEMBL636,C61,0.222,1,90,14041,280677,Malignant neoplasm of prostate,Rivastigmine,CHEMBL636,DB00989,Rivastigmine is a parasympathomimetic or cholinergic agent for the treatment of mild to moderate dementia of the Alzheimer's type. Rivastigmine is a cholinesterase inhibitor that inhibits both butyrylcholinesterase and acetylcholinesterase.,3-[(1S)-1-(dimethylamino)ethyl]phenyl N-ethyl-N-methylcarbamate,250.3367,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,N06DA03,N06DA,Anticholinesterases,N06D,ANTI-DEMENTIA DRUGS,N06,PSYCHOANALEPTICS,N,NERVOUS SYSTEM
CHEMBL1547,C44,0.198,69,3842,24173,266690,Other and unspecified malignant neoplasm of skin,Thiamine Ion,CHEMBL1547,DB00152,"Thiamine or thiamin, also known as vitamin B1, is a colorless compound with the chemical formula C12H17N4OS. It is soluble in water and insoluble in alcohol. Thiamine decomposes if heated. Thiamine was first discovered by Umetaro Suzuki in Japan when researching how rice bran cured patients of Beriberi. Thiamine plays a key role in intracellular glucose metabolism and it is thought that thiamine inhibits the effect of glucose and insulin on arterial smooth muscle cell proliferation. Thiamine plays an important role in helping the body convert carbohydrates and fat into energy. It is essential for normal growth and development and helps to maintain proper functioning of the heart and the nervous and digestive systems. Thiamine cannot be stored in the body; however, once absorbed, the vitamin is concentrated in muscle tissue.","3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium",265.355,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,A11DA01,A11DA,"Vitamin B1, plain",A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",A11,VITAMINS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1547,C61,0.137,27,3906,13985,276861,Malignant neoplasm of prostate,Thiamine Ion,CHEMBL1547,DB00152,"Thiamine or thiamin, also known as vitamin B1, is a colorless compound with the chemical formula C12H17N4OS. It is soluble in water and insoluble in alcohol. Thiamine decomposes if heated. Thiamine was first discovered by Umetaro Suzuki in Japan when researching how rice bran cured patients of Beriberi. Thiamine plays a key role in intracellular glucose metabolism and it is thought that thiamine inhibits the effect of glucose and insulin on arterial smooth muscle cell proliferation. Thiamine plays an important role in helping the body convert carbohydrates and fat into energy. It is essential for normal growth and development and helps to maintain proper functioning of the heart and the nervous and digestive systems. Thiamine cannot be stored in the body; however, once absorbed, the vitamin is concentrated in muscle tissue.","3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium",265.355,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,A11DA01,A11DA,"Vitamin B1, plain",A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",A11,VITAMINS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1547,C50,0.148,35,3867,16795,274061,Malignant neoplasm of breast,Thiamine Ion,CHEMBL1547,DB00152,"Thiamine or thiamin, also known as vitamin B1, is a colorless compound with the chemical formula C12H17N4OS. It is soluble in water and insoluble in alcohol. Thiamine decomposes if heated. Thiamine was first discovered by Umetaro Suzuki in Japan when researching how rice bran cured patients of Beriberi. Thiamine plays a key role in intracellular glucose metabolism and it is thought that thiamine inhibits the effect of glucose and insulin on arterial smooth muscle cell proliferation. Thiamine plays an important role in helping the body convert carbohydrates and fat into energy. It is essential for normal growth and development and helps to maintain proper functioning of the heart and the nervous and digestive systems. Thiamine cannot be stored in the body; however, once absorbed, the vitamin is concentrated in muscle tissue.","3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium",265.355,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,A11DA01,A11DA,"Vitamin B1, plain",A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",A11,VITAMINS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1547,C73,0.223,2,3990,652,290157,Malignant neoplasm of thyroid gland,Thiamine Ion,CHEMBL1547,DB00152,"Thiamine or thiamin, also known as vitamin B1, is a colorless compound with the chemical formula C12H17N4OS. It is soluble in water and insoluble in alcohol. Thiamine decomposes if heated. Thiamine was first discovered by Umetaro Suzuki in Japan when researching how rice bran cured patients of Beriberi. Thiamine plays a key role in intracellular glucose metabolism and it is thought that thiamine inhibits the effect of glucose and insulin on arterial smooth muscle cell proliferation. Thiamine plays an important role in helping the body convert carbohydrates and fat into energy. It is essential for normal growth and development and helps to maintain proper functioning of the heart and the nervous and digestive systems. Thiamine cannot be stored in the body; however, once absorbed, the vitamin is concentrated in muscle tissue.","3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium",265.355,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,A11DA01,A11DA,"Vitamin B1, plain",A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",A11,VITAMINS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1547,C54,0.22,7,3987,2304,288507,Malignant neoplasm of corpus uteri,Thiamine Ion,CHEMBL1547,DB00152,"Thiamine or thiamin, also known as vitamin B1, is a colorless compound with the chemical formula C12H17N4OS. It is soluble in water and insoluble in alcohol. Thiamine decomposes if heated. Thiamine was first discovered by Umetaro Suzuki in Japan when researching how rice bran cured patients of Beriberi. Thiamine plays a key role in intracellular glucose metabolism and it is thought that thiamine inhibits the effect of glucose and insulin on arterial smooth muscle cell proliferation. Thiamine plays an important role in helping the body convert carbohydrates and fat into energy. It is essential for normal growth and development and helps to maintain proper functioning of the heart and the nervous and digestive systems. Thiamine cannot be stored in the body; however, once absorbed, the vitamin is concentrated in muscle tissue.","3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium",265.355,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,A11DA01,A11DA,"Vitamin B1, plain",A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",A11,VITAMINS,A,ALIMENTARY TRACT AND METABOLISM
